high_flour,low_flour,warm_water,sugar,yeast,salt,olive_oil,standstill,temp,bake_time,extra_effort,pineapple,pearl,elec_power,cooker_age,cooker_gender,label
129.48,110.69,131.35,5.26,6.14,4.34,17.17,48.47,210.16,11.25,True,False,False,1,96,0,1
110.7,94.11,166.41,6.54,3.34,4.6,18.5,35.77,217.94,11.24,True,False,False,1,77,0,1
-294.06,32.63,407.46,-21.63,-87.63,-16.22,-3.05,102.67,-113.21,-35.38,True,True,False,0,31,1,0
-355.68,-375.52,-321.38,-82.63,43.69,-36.6,-20.07,145.53,-63.65,92.93,False,False,True,0,69,0,0
500.08,-381.73,619.2,52.5,39.39,63.12,-64.23,131.23,609.73,43.31,False,True,True,1,21,0,0
469.97,172.57,157.32,-8.48,14.67,26.94,115.82,-22.32,541.34,-29.55,False,True,True,0,52,1,0
122.98,78.61,170.88,8.27,5.91,3.46,13.58,56.42,214.23,10.1,True,True,False,1,63,1,1
-302.61,64.79,-13.69,-91.87,17.9,97.88,-88.69,55.97,650.19,-1.81,False,True,True,0,13,0,0
176.36,102.24,128.08,5.9,2.09,3.05,13.81,54.94,212.24,10.75,True,False,True,1,19,0,1
-343.86,568.78,303.18,82.36,81.56,-74.89,93.64,103.59,535.58,59.71,False,True,True,0,69,0,0
132.49,69.12,136.69,7.62,4.49,2.52,11.28,37.7,221.35,11.52,True,False,False,1,29,0,1
117.4,93.95,179.02,5.7,2.39,4.82,16.64,35.74,229.15,10.39,True,False,False,1,55,0,1
172.71,121.37,121.28,9.57,5.36,3.88,18.87,30.6,222.77,11.16,True,False,False,1,89,0,1
102.29,63.75,151.81,8.23,5.57,2.38,11.61,54.87,215.21,11.75,True,False,False,1,24,1,1
130.79,125.31,158.73,6.6,2.5,3.05,10.01,37.3,219.25,11.62,True,False,False,1,36,0,1
587.3,-296.72,129.19,63.35,-2.65,-50.9,-66.25,41.98,32.57,63.73,True,True,True,0,55,0,0
419.57,-414.06,42.41,36.44,52.5,78.69,-59.67,-1.99,718.65,86.09,False,True,False,0,20,0,0
156.33,115.29,119.7,8.69,6.69,3.18,14.52,34.05,214.07,10.92,True,False,False,0,48,1,1
178.93,118.1,136.15,9.91,6.84,3.36,13.23,31.83,218.41,10.69,True,False,False,1,96,0,1
117.04,74.5,162.75,4.65,6.1,3.17,12.5,31.26,219.9,10.79,True,False,False,1,74,1,1
127.88,112.39,136.32,8.42,3.4,2.2,11.26,37.63,220.38,10.95,True,False,False,1,30,0,1
163.01,105.36,151.36,8.35,4.34,4.09,16.03,39.89,210.59,11.13,True,False,False,1,79,1,1
110.79,70.61,124.88,7.92,6.82,3.85,18.47,56.68,224.91,10.92,True,False,False,1,26,0,1
-372.54,-194.15,391.24,-41.74,-14.13,3.03,81.62,-38.84,363.27,108.55,True,True,False,0,83,1,0
102.48,61.82,147.34,9.12,6.05,4.3,18.22,40.42,213.68,10.95,True,False,False,1,84,1,1
108.32,120.67,113.12,8.94,2.03,4.68,10.01,56.37,214.27,11.49,True,False,False,1,43,0,1
211.29,416.07,62.92,41.84,-78.54,-25.9,95.04,-48.23,-7.5,53.0,False,True,True,0,42,1,0
363.98,-26.98,145.8,94.17,6.72,-2.31,69.33,-69.95,442.17,43.62,False,True,True,0,96,1,0
120.28,121.47,168.23,5.79,6.49,4.24,12.9,51.6,227.91,11.14,True,False,True,1,30,1,1
173.17,78.79,170.5,5.34,2.24,3.43,16.58,49.82,228.55,11.66,True,False,False,1,31,1,1
-212.99,459.51,444.55,-66.38,-77.96,17.47,70.49,-1.22,375.66,64.71,False,True,True,0,88,1,0
157.86,-106.93,-163.7,-82.32,-38.03,-59.14,46.65,-46.97,-225.36,31.75,False,True,True,0,66,1,0
171.52,91.12,133.84,8.22,4.83,2.54,11.26,57.02,224.28,10.14,True,False,False,1,42,0,1
119.89,114.21,108.52,5.59,4.61,2.98,19.22,56.01,226.46,11.1,False,True,False,1,86,1,1
100.39,103.76,107.41,5.3,6.06,3.92,18.42,39.03,213.7,11.71,False,False,False,0,40,1,1
-240.01,371.78,218.96,65.95,-48.28,-71.37,-18.67,76.82,-109.61,56.91,False,True,True,0,50,1,0
109.62,101.21,138.84,8.64,5.59,3.35,11.15,58.19,225.2,11.65,True,False,False,1,99,0,1
296.9,477.6,-138.85,14.49,28.04,95.83,-20.69,147.41,672.19,38.73,False,True,False,0,38,0,0
555.22,-392.34,517.58,-28.55,103.85,-44.16,-37.37,-38.22,214.23,23.95,False,True,True,0,44,1,0
158.68,123.28,111.08,9.7,5.8,3.75,18.77,37.66,219.9,10.04,True,False,True,1,48,1,1
-28.37,401.9,-185.45,0.03,-67.92,-72.38,102.8,47.48,-202.37,-26.7,False,True,True,0,30,1,0
160.82,118.32,104.46,7.52,5.4,4.0,16.02,50.54,214.49,11.81,False,False,True,1,52,1,1
-243.43,-185.19,560.18,31.78,-10.83,-53.42,7.98,108.68,381.35,-12.69,True,True,True,0,52,1,0
-130.36,340.95,470.68,-81.73,35.83,-16.64,77.12,120.54,638.77,97.29,False,True,True,0,18,1,0
166.14,120.55,109.83,6.48,4.19,2.63,11.64,50.03,213.33,10.19,True,False,True,1,74,1,1
198.34,347.83,72.84,-56.79,-12.42,9.38,-4.89,158.34,8.31,5.66,False,True,True,0,100,0,0
443.37,253.89,319.71,58.96,61.22,80.27,48.92,-11.43,282.93,-58.12,False,True,True,0,19,1,0
122.86,129.38,120.62,7.79,6.82,4.3,19.32,50.12,215.37,11.85,True,False,False,1,47,1,1
-242.17,83.11,-380.93,68.16,40.53,-40.8,-85.51,68.88,385.07,-8.99,False,True,True,0,32,0,0
100.87,94.08,113.3,9.07,3.24,2.85,10.71,31.81,219.19,12.0,True,False,False,1,96,1,1
126.91,105.33,126.78,5.47,4.68,3.08,10.92,50.96,227.34,10.93,True,False,False,1,86,1,1
29.55,419.82,131.15,17.65,91.38,72.1,65.12,-0.85,313.3,-34.45,False,True,True,0,73,1,0
171.6,160.39,659.17,82.95,-63.99,72.58,8.97,42.06,159.05,-52.75,False,False,True,0,77,1,0
178.69,104.11,148.47,4.04,6.56,3.35,14.02,31.45,214.25,10.86,True,False,False,1,60,1,1
125.75,106.41,132.57,6.21,6.25,2.67,16.07,36.43,210.38,10.1,True,False,False,1,62,0,1
112.11,100.26,101.54,6.02,5.93,4.05,11.99,54.96,227.51,11.0,True,False,False,1,91,1,1
-358.3,11.74,-383.02,95.41,-79.6,16.18,-40.61,72.93,-194.36,-61.28,False,True,True,0,18,1,0
133.13,130.73,121.59,6.64,6.26,3.11,13.36,52.38,210.47,10.86,True,False,False,1,75,1,1
154.11,134.39,149.5,5.18,6.78,4.74,13.96,47.53,210.15,10.09,True,False,True,1,49,1,1
159.24,164.28,670.98,-87.48,39.43,-61.59,45.64,158.22,-70.44,66.76,False,True,True,0,95,1,0
676.78,-87.74,-337.7,94.18,7.49,-63.94,102.78,-15.85,642.46,20.86,False,False,True,0,34,0,0
173.58,599.49,547.82,79.57,11.97,44.52,0.75,48.8,475.75,77.04,False,True,True,0,28,1,0
153.71,76.21,159.54,9.11,5.29,4.06,15.54,54.32,214.1,11.47,True,False,False,1,30,0,1
490.27,484.5,316.42,-44.47,-93.13,35.97,-69.54,-9.49,528.49,16.57,False,True,True,0,32,0,0
137.43,75.18,107.22,6.1,2.37,3.42,11.66,47.37,215.91,11.18,True,False,False,1,96,1,1
85.9,347.2,643.02,-13.96,-73.54,-4.71,87.76,83.67,-102.03,2.48,False,True,False,0,74,1,0
631.46,-304.83,-362.99,-28.88,-75.75,30.58,38.12,20.45,402.56,-59.41,False,True,True,0,33,0,0
-49.56,-93.3,-350.62,-77.42,-79.94,23.08,109.44,56.94,-199.84,-50.73,True,False,True,0,49,1,0
-184.46,134.21,130.2,-33.38,-16.07,33.55,-32.72,-58.66,441.31,109.05,False,True,True,0,38,0,0
134.26,-377.11,355.16,55.82,96.1,12.14,-3.8,-58.76,-10.05,56.77,True,False,True,0,49,1,0
89.32,324.37,531.58,86.85,-94.48,-67.45,-7.85,32.51,-177.23,110.64,False,False,True,0,15,1,0
42.38,-160.24,-305.41,-28.98,-10.77,81.3,6.26,142.8,323.09,-12.05,False,True,True,0,34,0,0
173.27,90.83,161.25,4.43,5.67,2.65,12.23,42.38,218.05,10.83,True,False,False,1,79,1,1
-142.6,-199.88,253.45,-54.44,-30.36,-8.89,81.55,79.91,-108.39,-14.62,False,True,True,0,81,0,0
109.45,67.62,114.93,8.45,5.91,2.85,12.39,52.93,224.41,10.25,True,False,False,1,82,0,1
102.62,119.4,179.05,9.03,4.99,2.04,15.93,38.17,220.67,10.43,False,False,False,1,21,0,1
-13.32,-376.44,-124.59,8.73,-21.13,-62.38,52.17,91.35,399.66,29.69,False,True,False,0,80,0,0
-394.91,449.41,441.81,20.09,-66.1,-0.66,109.84,78.33,-61.61,39.6,False,True,True,0,92,1,0
134.45,100.25,134.04,6.37,3.18,3.78,18.51,55.69,225.8,10.73,True,True,False,1,31,1,1
569.17,204.7,-200.44,0.7,56.92,-71.34,-12.22,76.62,-109.41,89.89,False,True,True,0,85,1,0
134.99,62.17,120.34,9.61,3.12,3.63,12.67,30.71,220.87,10.77,True,False,True,1,55,1,1
125.94,123.3,151.98,7.41,4.14,2.83,13.06,57.78,218.43,10.93,True,False,False,1,25,1,1
152.64,112.2,143.83,7.17,4.08,3.99,10.51,55.52,228.9,11.44,True,False,False,1,43,1,1
119.53,74.63,139.03,4.76,6.63,2.45,18.47,52.09,214.77,11.09,True,False,False,1,37,0,1
163.14,87.64,113.63,7.67,2.38,4.11,11.82,43.76,216.96,10.7,True,False,False,1,63,0,1
157.84,107.41,129.43,9.42,6.02,3.93,14.27,56.55,210.67,11.79,True,False,False,1,96,0,1
52.43,-81.77,-60.18,34.94,94.3,5.63,21.47,110.0,-177.21,1.07,False,True,True,0,86,0,0
558.92,400.94,115.13,100.44,36.88,91.42,-16.19,-39.17,665.1,-62.64,False,True,True,0,62,1,0
169.03,139.7,140.02,7.85,2.38,4.35,14.93,37.89,225.25,11.32,True,False,False,0,61,0,1
146.53,130.6,103.9,6.98,3.11,3.18,11.51,46.33,227.9,10.44,True,False,False,1,68,1,1
119.05,83.93,133.9,5.62,2.98,3.92,19.35,30.32,212.44,11.99,True,False,True,1,33,0,1
168.92,83.82,133.15,7.53,2.89,3.44,10.17,59.88,213.78,11.93,True,False,False,1,79,1,1
164.85,197.01,234.76,-89.89,33.59,30.33,84.42,-15.65,-204.74,-41.25,False,True,True,0,55,1,0
173.86,136.36,107.89,6.03,3.73,4.87,13.11,48.05,213.92,10.24,True,False,True,1,40,1,1
136.56,122.17,134.91,7.94,2.27,4.07,15.13,47.7,227.69,11.16,True,False,False,1,78,0,1
141.81,102.57,124.06,6.5,3.15,4.67,14.01,45.58,219.72,11.39,True,False,False,1,54,1,1
469.48,416.38,310.66,-93.44,-74.65,15.41,22.56,-3.28,-171.33,-59.43,True,True,True,0,87,1,0
105.67,74.24,172.9,4.1,4.89,4.43,15.02,43.19,210.23,10.29,True,False,False,1,18,1,1
164.69,105.8,107.12,4.46,4.16,2.44,19.69,46.74,222.2,10.68,True,False,False,1,73,1,1
605.14,-431.86,580.04,-18.47,-55.63,-95.42,-75.25,38.2,702.66,53.85,False,True,True,0,86,0,0
102.91,87.99,178.72,7.58,2.51,4.74,16.55,31.92,221.98,10.97,True,False,False,1,34,1,1
105.44,108.72,139.06,9.51,3.52,3.18,10.36,43.07,220.9,11.44,True,False,False,1,55,0,1
-278.26,-362.5,-283.3,7.67,-56.38,-10.87,-38.65,9.61,290.52,87.18,False,True,True,0,72,0,0
135.31,75.71,133.76,4.9,5.15,4.37,15.82,30.99,213.3,11.27,True,False,False,1,41,0,1
85.76,-254.25,-391.56,108.61,-0.01,32.33,-38.2,-4.83,300.45,-75.85,False,True,True,0,60,0,0
111.6,119.51,172.46,7.96,3.19,2.74,17.4,42.46,219.22,10.25,True,True,False,1,46,0,1
-386.58,198.41,-234.77,29.25,-58.92,29.5,36.17,71.43,-263.64,13.69,True,True,True,0,89,0,0
175.51,73.82,164.13,5.75,4.62,2.97,10.22,41.04,228.2,11.58,True,False,False,1,25,0,1
140.22,96.32,109.86,8.26,5.32,4.36,13.63,43.23,226.18,11.36,True,False,True,1,64,0,1
-101.4,577.45,226.95,-68.15,-39.2,14.61,-59.19,12.74,437.47,23.27,False,True,True,0,92,1,0
-187.53,-146.91,271.24,74.62,-84.96,-45.43,-69.51,23.73,-193.56,35.81,False,True,True,0,77,0,0
1.03,-378.87,324.17,-70.61,-42.44,62.67,3.14,-12.98,363.23,-4.84,False,True,True,0,94,1,0
580.49,143.19,-352.52,-65.24,-50.28,-89.59,-73.49,107.03,197.46,49.34,False,True,True,0,25,0,0
105.16,128.3,155.81,8.17,6.52,2.45,15.99,37.93,220.81,10.69,True,False,False,1,28,1,1
179.5,84.82,132.52,9.75,6.06,2.15,13.12,34.89,214.52,10.2,True,False,False,1,98,1,1
549.77,539.86,407.13,105.91,-19.79,-9.66,98.26,24.81,-60.8,54.56,False,True,True,0,81,1,0
126.53,139.54,127.23,4.71,6.15,2.93,11.32,53.29,228.85,10.86,True,False,False,1,52,1,1
448.25,48.92,378.9,-86.9,11.67,0.78,76.75,105.01,727.74,-32.71,False,True,False,0,35,1,0
649.77,52.65,-127.97,40.03,-76.06,83.54,-37.9,40.1,518.62,-32.49,False,True,True,0,88,0,0
571.4,583.22,-395.27,-19.59,64.04,41.99,77.54,14.79,351.17,-12.02,True,True,True,0,94,0,0
104.01,83.56,174.46,9.04,2.6,2.15,15.36,51.08,210.34,11.17,True,False,False,1,85,1,1
129.59,76.19,143.98,8.42,5.41,3.78,11.75,47.04,225.17,10.06,True,False,False,1,30,0,1
154.0,111.13,160.46,7.96,5.87,3.35,19.25,39.66,216.49,11.41,True,False,False,1,77,0,1
88.37,279.83,-244.46,0.8,96.55,-66.11,-5.91,-45.66,-46.99,101.92,False,True,False,0,51,0,0
37.87,-52.45,323.48,-44.2,-88.44,98.72,-17.36,54.49,294.68,38.39,False,True,True,0,35,1,0
103.21,129.95,149.37,8.5,3.57,4.11,19.04,43.27,216.49,10.37,False,False,False,1,55,1,1
-256.91,15.54,263.71,51.25,80.6,-50.37,-17.61,90.2,84.17,-20.32,False,True,True,0,12,0,0
284.14,244.57,-19.88,19.77,80.83,-46.0,80.05,-18.89,207.67,54.24,False,True,False,0,48,0,0
130.58,78.86,129.6,5.43,4.98,2.67,12.71,48.38,217.28,10.74,True,False,False,1,65,1,1
128.48,127.59,151.09,6.77,3.13,4.56,12.4,58.33,218.78,10.26,True,False,False,1,74,1,1
358.59,-84.26,649.5,58.29,89.93,17.05,24.93,141.99,333.8,-33.91,True,False,True,0,30,0,0
138.77,108.58,110.15,8.86,2.21,2.46,17.59,54.43,229.94,11.67,True,True,False,1,32,0,1
162.3,62.11,144.19,8.43,3.22,4.37,14.47,34.61,223.03,10.02,True,False,False,1,49,1,1
164.95,92.49,169.38,7.41,5.87,2.51,14.81,44.57,229.55,10.86,True,False,False,1,73,1,1
171.07,134.65,146.78,7.53,4.79,3.54,18.45,46.88,223.1,10.04,True,False,False,1,51,0,1
149.91,88.76,118.74,4.57,3.63,2.94,11.16,37.65,211.45,11.79,True,False,True,1,54,1,1
130.29,74.56,160.63,6.71,3.35,2.68,13.73,48.34,224.94,11.31,True,False,False,1,33,0,1
626.73,-246.73,-258.14,-87.28,-61.73,-78.15,3.46,-27.6,-243.07,-55.32,False,True,True,0,70,0,0
164.89,117.2,-63.44,-46.77,8.36,-7.3,32.36,87.98,677.11,-78.45,False,True,True,0,84,1,0
118.62,99.56,133.71,8.29,3.22,3.45,18.68,33.16,229.93,11.0,True,False,False,1,55,1,1
-7.25,406.69,617.77,71.63,64.37,58.92,-11.05,22.06,518.27,-13.06,False,True,True,0,45,0,0
211.41,25.59,512.77,43.06,-24.78,66.77,-14.61,102.55,330.58,-78.97,False,True,True,0,95,1,0
143.83,76.26,157.72,4.71,4.02,2.42,11.92,40.76,226.23,11.82,True,False,False,1,16,0,1
159.53,71.14,101.77,6.36,6.63,3.77,10.01,40.16,228.08,11.59,True,False,False,1,88,1,1
145.95,107.68,115.17,5.22,5.75,4.24,14.47,58.8,219.29,11.34,True,False,False,1,100,0,1
139.39,86.06,109.37,6.04,3.26,3.66,16.54,47.99,214.46,10.31,True,False,True,1,71,0,1
118.75,129.42,132.62,9.55,3.61,4.03,16.62,32.81,225.55,10.18,False,False,False,1,49,1,1
163.26,98.68,173.96,5.26,3.22,4.19,12.87,55.03,221.87,11.68,True,False,False,1,94,0,1
162.34,-406.65,322.47,-78.23,63.32,-10.24,30.99,40.7,-227.1,35.34,False,True,True,0,58,0,0
183.43,-401.0,260.69,2.59,105.37,31.15,-45.26,-59.05,128.62,28.95,False,True,True,0,15,1,0
168.81,113.04,170.72,8.29,5.53,4.09,14.0,38.54,221.71,11.38,True,False,False,1,65,1,1
306.16,-222.59,448.15,-16.92,101.26,-94.02,103.58,53.99,583.05,-6.79,True,True,True,0,16,0,0
177.18,108.12,110.9,5.7,2.06,2.31,10.11,42.37,219.85,10.38,True,False,True,1,71,1,1
513.78,297.86,-202.77,56.09,37.9,33.84,-1.65,92.02,-115.21,-34.43,False,True,True,0,82,0,0
106.7,112.65,112.51,6.03,4.18,3.26,13.29,34.2,223.82,11.97,True,False,False,1,35,0,1
134.83,101.03,165.48,4.26,5.61,2.04,18.64,49.3,212.39,10.22,True,False,False,1,58,1,1
393.78,329.74,399.39,66.31,-85.45,16.62,8.66,-9.57,681.66,67.96,False,True,True,0,22,0,0
156.2,23.22,316.12,61.98,34.32,29.76,-26.75,41.14,271.68,29.21,False,True,True,0,92,1,0
114.44,139.48,134.71,6.34,3.15,2.93,11.32,40.7,216.29,11.86,True,False,False,1,32,1,1
149.08,124.12,113.98,6.58,4.59,4.25,18.09,37.81,211.38,11.73,True,False,False,1,79,1,1
147.93,124.88,117.55,7.71,4.68,2.83,17.02,36.4,226.88,11.04,True,False,False,1,86,0,1
161.18,124.02,176.95,9.42,5.77,4.35,12.34,59.39,211.05,11.54,True,False,False,1,90,1,1
71.13,-439.14,-397.42,-23.9,-65.44,104.75,-40.64,77.77,359.94,81.2,False,False,True,0,81,0,0
444.24,373.83,619.59,49.63,-52.38,-47.19,-50.5,70.25,284.35,100.19,False,True,True,0,72,0,0
-112.96,622.52,78.76,-0.22,-82.54,88.61,117.56,-47.29,596.82,68.61,False,False,True,0,43,0,0
116.7,105.27,126.27,8.89,6.4,2.24,14.3,46.0,228.03,11.82,True,False,True,1,55,1,1
127.67,88.18,113.62,7.02,5.08,2.28,14.63,55.53,215.98,10.32,True,False,False,1,17,1,1
313.36,34.39,-139.91,94.7,36.14,-63.36,25.24,15.59,-55.45,-51.4,False,True,True,0,53,1,0
103.6,84.24,165.7,7.84,3.71,4.29,12.48,51.42,216.14,11.73,True,False,False,1,83,0,1
550.8,197.35,-359.37,40.13,-33.31,48.13,11.61,142.31,14.05,-81.85,False,False,True,0,92,1,0
508.53,20.15,595.35,-14.24,30.73,-45.44,57.34,121.88,-5.79,-1.2,False,True,True,0,87,1,0
148.82,64.89,150.02,8.14,2.52,2.09,16.99,34.87,213.1,10.89,True,False,False,1,86,1,1
137.56,112.1,145.19,5.35,2.41,3.46,15.29,53.01,229.43,11.3,True,False,False,1,12,1,1
142.61,97.59,157.5,8.19,2.51,2.19,18.73,31.71,216.96,11.07,True,False,False,1,69,0,1
-165.95,323.35,171.34,96.24,9.23,104.71,-54.79,-65.82,669.36,48.1,True,True,True,0,40,0,0
232.27,482.2,-188.46,-49.99,28.73,-61.48,88.78,-8.1,-180.16,78.4,False,True,True,0,18,1,0
150.93,94.07,139.31,5.19,6.73,3.71,18.65,33.1,216.84,11.22,True,True,False,1,85,1,1
266.37,14.14,-5.58,31.88,31.52,-61.07,-27.26,17.36,120.1,91.4,False,True,True,0,62,0,0
593.23,-5.16,673.39,-35.61,7.56,-24.37,50.82,-54.17,459.53,-28.32,False,True,True,0,15,1,0
146.91,98.3,175.63,8.67,2.49,4.88,15.17,49.84,223.27,10.03,False,False,False,1,12,1,1
136.05,91.4,155.66,7.21,2.43,2.74,19.16,59.55,229.36,10.66,False,False,False,1,61,1,1
60.9,-406.82,75.57,-29.41,10.76,98.13,-31.09,-3.67,-255.55,104.33,False,True,True,0,79,1,0
195.54,206.9,30.94,-84.84,67.23,54.65,-10.5,137.32,253.16,-16.95,False,True,True,0,19,1,0
120.83,123.51,145.64,4.55,2.73,3.09,14.28,52.32,215.48,11.88,False,False,False,1,48,1,1
169.8,74.13,104.72,8.96,4.37,2.21,12.58,30.76,228.24,11.56,True,False,False,1,49,0,1
410.76,-348.27,375.66,51.61,54.37,-44.31,95.36,21.95,610.99,81.95,False,True,False,0,97,1,0
162.14,92.81,158.53,8.67,5.29,2.33,18.2,41.75,211.5,11.04,True,False,False,1,69,0,1
20.0,87.79,215.69,71.32,-96.13,-12.93,68.12,-27.83,-161.78,83.36,False,True,True,1,68,1,0
549.93,535.07,110.33,96.01,7.64,42.31,53.66,122.81,678.08,-3.3,False,True,True,0,55,1,0
-69.61,155.13,-263.62,-0.89,5.85,32.15,25.15,25.88,577.47,-56.85,False,True,True,0,89,1,0
126.9,121.69,150.0,5.36,6.98,2.8,16.17,31.87,216.5,10.8,True,False,True,1,14,0,1
663.79,536.0,614.81,108.52,-73.85,-96.65,-57.68,48.95,-184.52,33.02,False,True,True,1,48,1,0
179.87,135.64,127.88,9.78,2.43,3.15,18.51,55.44,218.18,11.77,True,False,False,1,77,0,1
380.33,52.78,115.29,-31.61,21.25,68.28,-52.74,93.04,-225.39,-2.84,False,True,True,0,26,0,0
158.0,96.4,171.83,5.91,6.3,2.35,17.56,56.16,224.13,11.42,True,False,False,1,42,1,1
165.16,78.38,166.97,5.43,4.92,4.75,13.46,50.26,212.75,11.79,False,False,False,1,90,1,1
-363.89,-158.26,-390.02,-12.48,87.01,93.37,-30.35,-67.05,642.11,-84.33,False,True,True,0,71,0,0
-107.95,-34.12,440.7,20.81,-90.25,-69.24,0.88,81.26,-131.95,-28.23,False,False,True,0,27,0,0
131.15,75.91,124.79,6.05,4.16,2.53,14.2,46.83,218.82,11.82,True,False,False,1,97,0,1
177.98,257.24,-82.18,103.21,82.05,104.46,27.74,-48.51,220.96,-6.62,True,True,True,0,17,1,0
131.15,87.68,102.57,4.1,3.57,3.66,14.77,58.25,222.14,11.98,True,False,False,1,47,0,1
72.7,515.86,-126.48,33.41,10.06,-94.19,81.35,135.31,-268.88,100.09,False,True,True,0,48,0,0
115.48,124.86,167.3,6.85,5.87,2.05,15.0,57.37,229.22,11.49,False,False,False,1,41,1,1
114.62,125.89,153.7,4.29,6.94,3.93,19.02,53.07,223.97,10.13,True,False,False,1,87,0,1
-268.39,241.77,-246.52,-18.58,64.26,96.15,9.23,108.46,31.27,-15.35,False,True,True,1,39,1,0
536.5,241.44,-171.63,32.21,46.44,36.12,111.22,66.77,536.5,79.63,False,True,True,0,61,1,0
168.57,108.11,135.45,4.13,2.22,3.43,18.21,56.62,226.56,10.58,False,False,False,1,77,1,1
152.48,96.37,119.79,6.99,2.1,3.73,19.28,48.54,228.58,10.77,True,False,False,1,31,1,1
-205.31,432.92,-85.63,-59.06,-65.45,-61.28,-0.05,-24.64,213.63,-63.14,False,True,True,0,14,0,0
449.43,274.2,-86.4,-35.41,-65.84,42.18,-84.67,61.03,35.17,-51.9,False,True,True,0,45,1,0
135.41,108.71,128.61,5.7,4.91,3.68,10.4,43.25,214.43,10.31,True,False,False,1,16,1,1
-41.42,-431.46,374.0,-68.32,-68.6,-54.31,-50.23,62.41,610.89,78.93,False,True,True,0,69,0,0
119.63,95.83,173.82,9.1,5.01,2.29,17.1,48.87,222.36,10.85,True,False,False,1,34,1,1
133.91,61.72,163.21,8.54,4.34,3.61,11.24,34.27,217.24,11.27,False,False,False,1,56,0,1
154.34,68.38,148.62,8.99,2.86,4.87,11.44,56.5,227.97,11.96,True,True,False,1,76,0,1
112.93,118.42,140.74,5.17,5.07,3.23,10.32,37.16,218.64,11.83,True,False,False,1,72,1,1
655.51,-400.78,-304.88,-4.74,99.43,-64.32,110.8,148.41,64.77,-29.69,False,True,True,0,48,1,0
-317.71,476.11,485.27,13.8,85.32,-96.78,57.37,54.77,500.66,-16.09,False,True,True,0,82,0,0
-167.37,338.16,-27.28,43.62,44.75,-14.25,72.01,-35.52,442.29,43.73,False,False,True,0,75,0,0
106.17,85.23,134.23,9.45,5.56,4.73,14.2,54.93,213.76,11.97,True,False,False,1,39,1,1
126.32,60.56,128.98,4.93,6.62,4.52,10.4,35.84,224.26,10.68,True,False,False,1,23,1,1
112.33,72.87,173.76,8.33,2.83,4.73,19.56,37.47,215.58,11.35,True,False,False,1,61,0,1
-218.27,-277.72,551.7,98.68,81.61,64.31,44.01,-65.97,-132.69,46.32,True,True,True,0,61,0,0
163.02,88.4,134.07,9.72,2.86,4.59,12.56,41.55,220.91,10.62,True,False,True,1,25,0,1
142.37,82.31,174.74,6.12,4.45,2.61,19.91,58.22,217.07,10.58,True,False,False,1,53,1,1
-397.37,39.83,378.94,-59.94,-75.26,12.88,39.89,40.23,478.67,12.72,False,True,True,1,71,0,0
104.68,117.93,130.91,5.29,2.92,4.04,17.33,33.76,228.68,10.96,True,False,False,1,68,1,1
584.67,396.16,391.6,-27.46,-48.39,37.67,-71.11,-27.53,-91.59,96.95,False,False,True,1,48,0,0
107.12,136.29,103.14,6.6,2.56,3.96,11.75,47.68,212.26,11.14,True,False,False,1,85,1,1
149.22,86.1,152.57,8.56,6.04,4.16,16.81,58.9,225.69,10.05,True,False,False,1,40,1,1
-92.31,408.79,674.82,-19.19,49.11,62.07,-65.12,139.77,-284.12,-39.49,False,True,False,0,86,1,0
-152.93,-184.69,82.41,-50.01,76.15,37.14,41.5,-23.53,443.15,30.23,False,True,True,0,61,0,0
100.65,80.28,168.6,7.27,4.1,2.62,15.97,36.13,218.91,11.03,True,False,True,1,32,0,1
-98.08,-14.2,-148.0,59.24,47.83,102.77,3.67,129.8,698.18,18.35,False,True,True,0,67,0,0
628.87,576.79,608.4,-40.6,-63.3,54.31,80.4,129.15,664.27,59.7,False,True,True,0,49,1,0
107.07,137.93,166.14,7.45,5.42,4.86,18.7,57.26,225.35,11.34,True,False,False,1,31,0,1
346.86,-365.52,542.46,13.54,54.9,15.96,78.37,-3.96,307.57,-19.86,False,True,False,1,81,1,0
-70.62,-97.88,320.04,-91.63,23.81,-60.16,93.98,26.76,-40.83,-9.67,False,True,True,0,71,1,0
-392.59,111.01,648.46,63.21,86.21,31.28,-49.78,-6.6,-84.96,8.12,False,True,True,0,43,1,0
163.14,67.69,139.05,6.47,5.77,3.39,13.41,33.91,228.97,11.63,True,False,False,1,97,1,1
73.51,-36.65,373.17,79.68,101.44,54.01,-67.81,-10.15,14.22,31.62,False,True,True,0,69,0,0
149.25,83.17,146.98,8.18,2.14,4.0,11.09,55.0,211.59,10.63,True,False,False,1,60,0,1
126.48,129.31,175.41,6.76,2.13,3.91,14.75,42.69,219.5,11.72,True,False,False,1,14,0,1
581.04,120.15,-267.67,86.01,-4.82,37.93,27.97,65.48,-244.33,108.0,False,True,False,0,96,0,0
178.4,92.1,168.94,8.26,6.66,4.77,11.68,45.54,213.44,11.82,True,False,False,1,95,1,1
116.34,133.81,143.46,6.15,2.32,2.93,19.69,47.8,223.53,10.96,False,False,False,1,66,1,1
106.9,113.82,150.75,4.24,2.58,3.91,18.07,30.44,226.28,11.55,True,False,False,1,15,0,1
-284.2,226.76,-8.75,-73.63,-81.19,-11.97,72.82,-40.77,-234.48,94.73,False,True,True,0,72,1,0
-156.34,-263.77,275.77,-46.91,-96.82,-11.67,-26.67,18.01,193.22,-74.81,True,True,True,0,28,1,0
