high_flour,low_flour,warm_water,sugar,yeast,salt,olive_oil,standstill,temp,bake_time,extra_effort,pineapple,pearl,elec_power,cooker_age,cooker_gender,label
164.15,93.64,153.55,8.84,6.76,2.38,12.78,56.04,210.98,11.3,True,False,False,1,63,1,1
-351.7,63.3,420.93,11.24,-73.74,-60.42,24.99,0.3,-180.82,-71.0,False,True,True,0,85,1,0
-65.67,-134.7,-262.26,-92.89,81.72,55.57,-72.21,-57.77,-90.37,-78.7,True,False,True,0,18,0,0
32.74,-52.44,-354.28,-74.8,68.61,97.95,-77.01,-41.78,353.04,41.17,True,True,True,0,12,1,0
497.25,363.39,282.0,59.32,-33.66,56.58,-28.87,-10.1,-66.59,45.46,False,True,True,0,79,0,0
642.42,-356.81,603.29,-71.8,103.85,45.58,-81.15,37.75,48.67,-5.21,False,True,False,0,52,1,0
120.81,75.83,168.03,8.43,5.4,3.42,14.25,47.1,215.27,10.47,True,False,True,1,21,0,1
156.73,102.34,104.82,8.95,4.59,2.07,17.8,55.97,218.34,10.75,True,False,True,1,85,1,1
136.52,101.65,105.34,4.85,2.55,3.1,11.07,49.69,221.98,11.25,True,False,False,1,62,0,1
-13.62,175.41,-92.27,-54.59,40.43,-36.83,-17.3,76.26,-98.71,-73.36,False,True,True,0,69,1,0
370.59,-63.8,13.61,81.78,-80.71,-92.79,82.94,99.5,-273.54,19.41,False,True,True,0,90,1,0
308.46,-95.77,-131.13,-26.43,6.99,-92.22,-38.18,57.6,-67.3,-2.09,False,True,True,0,13,0,0
162.49,87.17,170.36,9.54,2.39,4.03,15.14,52.94,210.67,11.77,True,False,False,1,47,1,1
-337.57,322.04,14.6,-77.9,43.55,93.83,40.61,74.85,666.69,7.46,False,False,True,0,59,1,0
185.26,42.01,-18.31,40.87,-18.84,92.64,71.33,143.57,471.28,58.32,False,True,False,0,61,1,0
-178.39,-408.35,473.29,-39.78,97.18,-12.11,49.31,155.09,559.99,33.54,False,True,True,1,78,1,0
142.59,74.45,151.54,6.81,4.82,4.31,15.97,45.38,217.37,10.67,True,False,False,1,32,1,1
-168.95,-144.37,-71.88,-41.1,-81.19,8.06,117.81,-36.65,176.62,75.67,False,False,True,0,28,0,0
117.43,129.1,156.22,4.21,4.81,4.03,10.96,36.44,229.44,11.54,True,False,False,0,70,0,1
667.73,-11.64,150.93,-56.02,46.19,54.33,109.02,129.68,-186.67,-44.11,False,True,False,0,99,0,0
161.7,97.46,120.96,8.25,4.22,4.33,18.06,42.88,221.11,11.94,True,False,False,1,79,0,1
555.37,-141.36,-316.01,-95.28,-39.27,-2.24,-60.3,-69.19,607.16,-47.88,False,True,True,0,80,0,0
-381.72,-188.14,-87.03,108.76,98.86,25.62,55.64,-55.85,-28.52,29.17,False,False,True,0,71,1,0
551.36,-401.49,592.52,70.39,-72.71,-18.51,-70.13,132.72,424.62,111.28,True,True,True,1,65,0,0
516.83,507.79,646.54,-66.7,37.97,34.43,35.44,146.41,368.18,96.25,False,True,True,0,80,0,0
165.35,119.5,121.04,9.79,3.55,4.85,13.56,46.61,227.1,10.24,True,False,False,1,46,1,1
-320.92,-436.76,278.81,-20.99,-24.0,-31.29,92.83,121.11,156.4,9.93,False,True,True,1,39,0,0
136.54,110.51,107.93,6.87,5.6,2.22,16.01,33.87,221.66,11.95,True,False,False,1,65,0,1
116.4,65.26,103.24,7.83,5.62,4.59,19.02,30.17,229.74,11.78,True,False,False,1,13,1,1
-29.39,-276.43,217.85,42.26,88.76,27.19,-68.19,134.33,-259.45,58.59,True,True,True,0,55,0,0
163.54,131.23,149.39,4.29,6.31,3.52,11.27,33.87,213.83,11.17,True,False,False,1,37,1,1
155.94,99.48,164.78,4.13,2.85,2.81,13.49,59.91,224.47,10.22,False,False,False,1,99,1,1
14.73,-399.59,480.36,15.1,-76.72,-19.64,-78.71,148.98,328.87,66.74,False,True,True,0,35,1,0
534.27,254.47,433.48,19.47,-17.32,-17.67,57.04,-45.21,324.08,87.23,False,True,True,0,93,1,0
-146.67,72.9,80.74,-9.13,-61.07,23.51,-88.42,-53.8,-246.07,52.02,False,True,True,0,21,1,0
33.09,400.3,-360.95,-37.9,44.25,-70.91,78.89,-18.46,449.52,-14.17,True,True,True,0,79,0,0
103.21,135.73,172.03,9.81,4.04,3.54,17.03,51.63,229.08,11.0,True,True,False,1,21,0,1
-345.83,-393.11,338.78,-65.08,83.72,42.28,49.34,19.78,-281.29,-23.19,False,True,True,0,33,0,0
169.51,95.38,122.55,8.33,6.5,2.42,19.18,36.51,215.58,11.45,True,False,True,1,41,0,1
102.04,278.09,520.41,-42.09,95.63,-3.36,102.73,101.0,253.52,73.03,False,True,True,0,83,0,0
300.93,-220.18,152.07,-36.59,-42.4,-70.43,99.18,32.06,670.13,-62.93,False,True,True,0,66,1,0
170.43,96.6,135.38,4.07,6.49,3.62,19.87,33.04,212.04,10.09,True,False,True,1,54,0,1
-323.2,-287.26,-79.3,-10.83,-53.6,95.65,64.66,-69.49,79.89,-64.35,False,True,True,0,75,0,0
442.7,92.19,486.74,46.12,46.33,77.89,12.21,-61.7,47.06,88.45,True,True,False,0,53,0,0
141.23,77.3,117.27,4.5,5.12,4.36,12.77,59.44,219.95,11.27,True,False,False,0,98,1,1
139.84,106.48,152.29,8.15,3.81,4.46,15.75,32.09,216.41,10.99,True,False,False,1,15,0,1
563.34,194.55,251.47,-91.05,-17.8,97.94,-16.18,56.44,14.65,73.96,False,True,True,0,79,0,0
278.48,267.24,97.36,-40.24,13.66,51.98,-89.47,38.97,619.39,-70.85,False,True,True,0,29,0,0
-216.69,-80.41,52.28,108.56,70.5,-76.93,22.44,147.78,365.13,107.01,False,True,True,0,15,0,0
137.6,66.97,129.48,7.33,6.54,2.59,10.79,41.79,220.61,11.74,True,False,False,1,20,0,1
608.63,328.21,32.71,41.13,-90.5,-24.23,-67.46,-24.15,467.8,90.32,False,True,True,0,17,1,0
50.94,112.61,-54.52,29.73,0.36,51.61,4.87,-38.21,104.78,1.99,False,True,True,0,72,0,0
367.36,318.49,142.25,-33.0,-11.44,-90.14,95.49,-44.84,-281.85,100.98,False,True,True,0,83,1,0
170.87,78.93,100.64,9.22,3.75,3.87,15.78,49.26,218.08,11.69,True,False,False,1,42,0,1
-142.33,621.78,-113.62,-19.49,-73.27,64.3,-43.31,-65.05,389.36,58.74,True,True,True,0,88,1,0
176.49,77.82,171.11,9.84,5.55,2.14,14.66,36.52,221.99,10.65,True,False,False,1,18,1,1
113.7,60.06,142.3,8.48,6.64,4.54,16.14,57.5,217.49,11.97,False,False,False,1,56,0,1
157.7,71.56,163.95,4.56,3.75,4.09,15.33,38.14,210.46,10.91,False,False,False,1,38,1,1
116.78,517.93,-50.29,-55.75,-97.1,6.9,-19.38,159.89,-45.74,52.09,False,True,True,0,23,1,0
-213.31,515.59,600.35,77.47,39.36,-85.56,-74.64,29.87,499.23,70.25,False,True,True,0,82,1,0
109.02,133.74,167.15,9.64,4.45,4.75,15.46,57.88,219.17,11.45,True,False,False,1,97,0,1
483.87,-380.67,11.64,96.04,75.69,2.0,91.77,46.07,600.32,73.9,False,True,True,0,13,0,0
257.33,-4.81,-252.95,45.17,48.8,93.29,63.3,146.05,266.35,52.49,False,True,True,0,69,1,0
139.34,106.31,135.61,6.18,4.09,4.23,10.62,35.11,227.19,11.87,True,False,False,1,52,0,1
-1.92,508.44,-12.73,18.83,-90.19,-57.69,87.07,136.81,209.37,57.78,True,True,True,0,21,0,0
104.69,64.22,116.13,6.12,5.23,3.34,18.32,58.15,220.06,11.65,True,False,False,1,26,1,1
138.26,102.09,132.33,8.8,5.8,3.29,16.25,34.73,226.19,11.27,True,False,False,1,36,1,1
-143.4,166.2,-188.57,67.42,21.45,-15.13,-48.44,-12.34,443.41,-7.85,False,True,True,0,85,1,0
101.09,77.22,140.29,7.08,5.93,2.99,17.31,40.66,217.28,10.02,True,False,True,1,21,0,1
-44.84,-352.47,450.95,-7.93,-88.99,-43.08,-85.53,11.6,-108.92,-72.88,False,True,True,0,70,0,0
302.61,128.94,147.13,-54.99,26.14,30.15,74.73,21.8,614.94,-75.91,False,True,True,0,22,0,0
129.29,71.14,144.64,7.36,6.69,3.43,12.62,53.75,217.3,10.52,True,False,False,1,86,1,1
242.5,-52.38,-114.02,-67.41,94.15,56.45,-47.36,48.1,716.17,94.17,False,True,True,0,12,1,0
153.31,60.17,145.68,6.13,4.33,2.92,18.51,42.89,229.36,11.61,True,False,False,1,62,1,1
176.93,106.63,134.1,5.01,6.79,2.54,16.44,46.47,214.95,10.77,True,False,False,1,24,0,1
155.56,95.8,129.86,7.52,3.0,4.14,11.6,35.16,210.22,11.78,True,False,False,1,63,1,1
175.32,90.3,100.89,9.24,3.03,3.85,19.88,45.06,224.43,10.41,True,False,False,1,96,0,1
344.25,101.85,-56.3,13.37,-97.94,-21.5,13.82,-36.45,383.27,-79.54,False,True,False,0,48,1,0
102.94,80.05,149.03,4.39,2.42,4.68,18.96,49.29,217.94,11.96,True,False,False,1,16,0,1
138.43,112.2,155.59,7.11,4.01,4.25,12.68,52.55,224.9,11.13,False,False,False,1,70,0,1
565.26,508.47,28.41,55.48,-76.73,-55.82,-6.09,6.57,321.44,16.73,False,True,True,0,87,1,0
-70.74,-82.16,-353.83,97.52,95.53,6.88,58.63,157.11,-238.99,98.91,False,False,True,0,50,1,0
152.0,112.5,108.49,6.92,6.0,2.82,19.03,42.93,219.88,11.01,True,False,False,1,22,0,1
140.05,132.46,155.79,9.82,3.82,3.24,16.71,44.55,225.1,11.12,True,False,False,1,39,1,1
165.39,78.31,132.95,8.63,6.96,2.3,11.41,51.23,211.32,10.17,True,False,True,1,16,1,1
167.12,-113.82,-330.35,54.57,-37.48,30.4,44.67,14.17,388.62,33.67,False,True,True,0,58,1,0
-197.98,286.1,335.28,6.44,52.02,2.49,-26.64,-63.39,64.82,101.08,False,True,False,0,45,1,0
116.8,64.22,135.04,7.82,4.94,3.2,13.86,59.11,228.58,11.59,True,False,False,1,16,1,1
152.17,105.74,148.75,9.64,5.37,2.95,14.8,37.0,212.2,11.46,False,False,False,1,85,0,1
631.18,416.48,330.66,-41.48,-88.53,-58.53,33.33,-69.06,648.65,-69.73,False,True,True,0,83,0,0
149.36,131.75,179.33,4.78,6.5,4.42,13.47,55.88,224.38,10.88,True,True,False,1,42,1,1
159.34,96.16,133.28,4.11,4.53,4.8,19.6,53.6,210.03,11.32,True,False,False,1,51,0,1
129.19,112.54,100.5,4.36,4.88,2.22,13.33,40.69,214.59,11.1,True,False,False,1,58,0,1
496.02,79.13,361.34,-42.4,-19.69,-20.41,82.06,-56.66,60.13,-4.38,False,True,True,0,34,0,0
133.18,116.12,148.92,7.53,3.86,3.53,19.73,56.05,227.96,10.14,True,False,False,1,100,0,1
161.3,91.12,178.48,5.14,3.48,2.94,17.08,33.63,212.99,10.03,True,False,False,1,73,0,1
326.49,242.12,-245.4,69.82,80.77,73.27,46.08,-64.41,394.49,-30.74,True,True,True,0,32,1,0
174.25,128.65,115.16,9.19,3.33,3.21,12.92,49.98,224.73,11.46,True,False,False,1,94,0,1
-245.87,184.62,305.3,26.94,40.16,2.66,-75.67,130.01,540.58,12.18,False,True,True,0,13,0,0
151.54,122.33,102.36,5.06,6.42,3.5,17.26,48.39,214.23,11.19,True,False,False,1,91,0,1
282.36,-96.41,599.92,-64.65,6.33,-93.05,35.93,57.61,-97.09,80.46,False,True,True,0,78,1,0
280.73,549.96,325.3,71.68,82.25,-74.53,-39.09,-23.12,202.85,55.28,False,True,True,0,57,1,0
388.19,614.23,369.5,-88.9,59.47,-33.46,-4.65,134.26,524.3,-21.23,False,True,True,1,13,1,0
155.97,68.68,104.05,4.03,6.46,4.17,10.66,53.48,223.27,10.71,True,False,False,1,46,1,1
347.96,-260.49,-61.12,94.33,-22.35,-34.66,17.2,76.24,526.68,-60.74,False,True,True,0,52,1,0
172.07,61.71,141.32,7.8,4.19,3.86,13.84,55.09,227.06,11.0,True,True,False,1,99,0,1
570.8,23.2,-252.53,-8.23,78.5,-34.98,74.73,130.38,153.04,-35.45,False,True,True,0,12,0,0
174.22,84.74,154.89,8.07,2.82,2.65,18.87,50.74,216.45,10.36,True,False,False,1,75,1,1
435.3,5.69,321.12,-93.89,-42.56,-58.02,115.42,113.55,248.89,86.62,False,True,True,0,32,1,0
-126.41,-403.54,126.77,-9.18,53.6,-14.95,115.92,130.14,499.62,77.05,True,True,True,0,37,1,0
-287.98,-31.05,545.37,100.33,40.69,-95.51,20.01,121.81,318.11,65.72,True,True,True,0,61,0,0
-64.6,-1.9,-231.33,-54.06,-4.51,56.23,-42.14,-5.54,562.11,19.23,False,True,True,0,51,0,0
127.22,68.06,165.41,9.61,2.66,2.34,15.02,56.74,213.5,10.25,True,False,False,1,100,0,1
-2.73,587.8,-228.26,-9.83,26.28,50.16,-39.03,14.78,345.86,73.16,False,True,True,0,50,1,0
110.65,137.09,172.71,4.32,5.71,4.68,11.73,30.68,219.2,10.11,True,False,True,1,74,1,1
106.43,134.95,152.36,7.49,6.99,3.36,12.15,30.39,216.32,10.21,True,False,False,1,44,1,1
-171.69,-126.73,-310.66,49.48,3.53,104.04,-35.69,-66.74,548.99,67.16,False,True,True,0,64,0,0
673.15,55.97,-221.54,75.22,82.44,58.78,83.59,83.86,256.88,61.93,False,True,True,0,28,0,0
117.46,128.05,115.23,7.19,6.84,4.75,15.32,34.76,217.32,10.71,False,False,True,1,46,1,1
537.63,-72.57,-280.81,4.77,97.76,38.12,15.01,112.32,245.47,13.84,False,True,True,0,92,0,0
565.49,-14.9,649.06,-14.45,-85.36,-71.8,16.13,-26.98,525.62,90.94,False,True,True,0,76,0,0
129.96,99.78,104.93,9.46,3.52,4.5,17.8,57.96,218.8,10.16,True,False,False,1,37,1,1
-336.54,-328.04,562.59,60.41,38.46,-20.41,-43.56,11.78,544.76,-14.84,False,False,True,0,84,0,0
500.13,273.1,311.61,-32.08,-26.96,-57.91,-23.72,41.51,-210.33,-4.7,False,True,True,0,60,0,0
-15.61,-433.53,-168.75,-85.04,0.12,48.24,-79.65,85.54,-170.57,-77.92,False,True,True,0,56,1,0
-323.08,-390.77,528.44,63.15,106.29,99.38,2.19,70.5,655.7,50.36,False,True,True,1,28,1,0
665.83,-14.45,-60.62,6.62,-29.69,69.75,106.63,-37.62,546.44,-64.07,False,True,True,0,93,1,0
145.52,134.45,115.96,7.06,6.45,2.42,16.13,48.61,216.46,11.46,True,False,False,1,18,1,1
179.06,67.43,151.33,7.46,5.96,2.05,17.58,30.28,229.16,10.65,True,True,True,1,65,0,1
-170.01,247.64,475.68,-78.97,73.43,31.73,-75.2,-4.79,121.93,-17.64,False,False,True,0,23,1,0
-196.51,6.53,321.44,-87.81,-5.49,97.24,97.98,157.19,424.39,62.45,False,True,False,0,34,1,0
235.97,-45.19,132.35,-2.14,24.05,78.02,21.81,130.58,40.65,43.98,False,True,True,0,70,1,0
596.37,-50.17,60.29,-35.63,-80.71,-90.75,56.26,152.44,454.05,3.78,False,True,True,0,41,0,0
405.92,-118.1,598.78,109.64,30.63,-86.74,-11.63,-47.08,-170.63,48.79,False,True,True,0,66,1,0
101.75,126.99,113.84,4.63,6.67,2.44,15.64,34.46,214.39,11.3,True,False,False,1,37,1,1
134.0,83.02,124.19,7.72,5.62,3.91,10.73,39.34,214.56,10.91,False,False,False,1,46,0,1
-55.8,558.54,48.46,34.31,25.37,-59.76,4.87,38.91,681.92,96.98,False,True,True,0,25,0,0
159.43,103.18,161.73,7.97,5.62,3.19,13.8,49.85,222.94,11.32,True,False,False,1,69,0,1
611.2,484.47,286.42,-38.8,3.12,31.74,-69.53,61.23,113.07,-13.06,False,True,True,0,92,0,0
-344.51,535.67,362.69,-60.03,-95.46,11.1,-36.83,110.43,-190.21,93.96,False,True,False,0,80,1,0
124.07,121.59,170.36,8.52,3.68,4.82,12.08,30.46,222.78,10.06,True,False,False,1,73,1,1
111.13,119.77,169.69,5.21,3.09,4.49,13.76,37.51,229.42,10.64,True,False,False,1,48,1,1
141.38,83.98,131.76,7.86,3.51,4.0,15.28,48.68,229.71,10.45,True,False,False,1,59,1,1
-333.49,117.38,376.63,-86.47,62.39,-39.16,103.22,156.86,-30.34,50.99,False,True,True,0,15,0,0
114.65,95.9,171.39,7.26,2.6,4.4,19.42,41.45,219.25,11.27,True,False,False,1,28,0,1
470.29,-36.03,163.29,40.74,-80.63,-13.5,29.21,-16.48,442.83,76.9,False,True,True,1,51,1,0
-363.58,-206.29,-161.45,-12.94,97.66,12.98,112.04,-23.32,604.01,9.14,False,True,True,0,51,0,0
277.94,245.82,102.57,19.68,60.65,19.84,35.75,150.25,-153.2,30.58,False,True,True,0,85,0,0
143.34,86.84,105.63,6.32,5.7,4.2,13.36,51.24,216.19,11.6,False,False,True,1,26,1,1
136.43,91.23,128.68,5.35,6.3,3.01,12.71,32.73,229.73,11.98,True,False,False,1,79,0,1
173.73,93.21,150.89,4.21,6.28,3.67,18.81,34.7,221.32,11.72,True,False,False,0,30,1,1
122.15,108.54,166.09,7.43,5.29,4.09,19.4,52.1,219.78,11.15,True,False,False,1,63,1,1
140.37,98.63,144.93,7.21,5.48,4.79,10.77,33.64,212.78,10.1,True,False,False,1,40,0,1
116.69,132.69,173.11,4.4,4.13,4.46,19.07,37.99,220.43,11.57,False,False,False,1,34,1,1
16.69,-85.62,392.71,-25.9,58.03,42.37,7.77,55.24,-234.96,-64.17,False,True,True,0,97,1,0
47.69,-306.86,361.21,-27.09,-63.65,37.69,-54.62,-56.15,-184.36,-67.61,False,True,True,0,74,0,0
104.4,86.6,161.26,8.98,5.43,4.56,14.3,49.19,216.45,10.93,True,False,False,1,29,0,1
137.13,111.43,128.17,7.27,2.09,4.47,16.9,39.58,213.15,10.8,True,False,False,1,37,0,1
-64.63,568.76,-183.09,-36.94,-1.7,100.22,-3.26,-1.77,46.88,-60.23,False,True,True,0,91,0,0
105.54,78.66,138.39,5.34,2.03,2.96,13.33,53.46,215.29,11.45,True,False,False,1,44,0,1
115.92,83.54,114.62,5.04,6.66,4.79,10.79,49.33,219.04,10.28,False,True,False,1,99,0,1
661.72,511.69,458.88,61.5,4.0,32.44,-1.0,16.38,307.91,-55.39,False,True,True,0,71,0,0
178.9,94.16,147.48,8.25,5.1,2.81,13.28,51.87,229.82,10.52,True,False,False,1,14,0,1
492.32,24.61,69.47,-78.18,-73.25,59.98,33.31,14.36,666.14,20.41,False,True,True,0,51,0,0
486.59,-124.0,-5.97,28.2,-48.9,-36.43,103.77,-27.07,637.76,-61.94,True,True,True,0,36,1,0
158.9,83.26,147.86,7.73,4.25,2.83,12.87,50.23,216.57,10.95,True,False,False,1,20,1,1
-279.96,218.86,-163.79,-22.21,10.49,-20.22,55.77,46.02,537.41,-40.26,False,True,True,0,50,1,0
174.22,134.34,115.29,8.65,3.89,2.58,18.8,48.58,217.26,11.8,True,True,False,1,52,1,1
143.91,106.73,164.44,6.36,3.79,4.24,13.87,54.93,212.74,11.93,True,False,False,0,96,0,1
171.73,-318.9,-48.78,109.47,62.37,-44.8,-79.06,82.55,660.95,58.53,False,True,True,0,18,1,0
544.7,372.72,556.93,-71.13,1.46,-42.91,-25.07,149.92,395.5,70.08,True,True,False,0,84,1,0
165.94,85.65,111.16,4.25,6.39,2.12,14.7,43.63,212.13,10.41,True,False,False,1,77,0,1
-93.55,220.48,506.64,-55.54,78.57,-59.04,117.48,71.35,698.0,19.66,False,True,True,0,32,1,0
392.81,634.06,648.04,16.43,56.07,29.47,60.6,92.43,-138.48,-59.9,False,True,True,1,20,0,0
597.04,584.8,-206.15,-74.96,-2.29,47.9,-31.94,-49.42,95.07,-70.82,False,True,True,0,15,0,0
-136.78,447.71,591.8,-49.77,85.29,-20.12,72.15,-21.7,-103.01,90.53,False,True,True,0,37,0,0
98.33,-161.08,-194.45,-87.6,71.79,-59.06,25.82,-63.04,656.28,-6.03,False,True,True,0,71,0,0
508.5,42.43,-147.13,96.13,-11.14,10.92,-23.18,26.33,-30.76,-80.1,False,False,True,0,88,0,0
477.31,320.96,-358.3,-69.07,-44.27,-87.41,-49.62,143.73,-199.13,-21.75,False,False,True,1,27,0,0
-314.0,-369.91,84.48,32.42,58.67,83.7,36.52,89.65,492.2,106.01,False,True,True,0,53,1,0
359.89,635.24,153.24,-3.85,76.59,-34.7,-78.17,120.67,-204.99,95.57,False,False,True,1,64,1,0
-44.49,-277.95,103.7,21.75,84.2,-74.42,33.7,12.61,373.92,72.44,False,False,True,0,25,0,0
383.7,474.06,89.0,-6.49,90.48,-48.95,72.76,0.72,-100.05,-58.44,False,True,True,0,58,0,0
134.04,104.46,179.46,8.93,6.34,4.9,11.06,30.56,214.51,11.32,True,True,False,1,39,0,1
-392.86,-13.84,-320.76,-11.57,-5.59,21.67,-87.74,89.27,2.87,53.85,True,True,True,0,36,0,0
103.59,64.9,168.3,8.23,6.67,3.12,17.07,45.95,229.09,10.25,True,False,True,1,73,0,1
103.57,66.93,117.93,9.11,4.01,3.19,15.88,41.31,228.17,10.14,True,False,False,1,80,0,1
152.06,78.14,158.19,8.72,4.11,2.49,10.52,32.96,223.18,10.33,True,False,False,1,28,1,1
103.57,-301.67,-343.05,101.94,-13.58,-34.69,33.74,73.65,517.59,78.21,False,True,True,0,45,0,0
147.57,106.47,111.97,6.21,6.71,2.09,10.06,46.44,217.88,10.26,True,True,False,1,56,1,1
170.07,100.81,122.19,7.54,5.69,2.24,13.81,48.01,210.55,11.24,True,False,False,1,21,1,1
247.79,-202.57,132.53,-59.48,73.45,62.2,23.24,47.5,235.11,30.48,True,True,True,0,83,1,0
106.38,65.31,121.07,6.62,2.77,2.78,16.89,39.93,218.95,10.08,True,False,False,1,74,0,1
173.53,121.62,146.63,9.08,3.2,2.58,18.36,34.93,217.38,11.23,True,False,True,1,64,0,1
-226.74,412.74,-325.62,-49.98,-30.82,-40.64,-21.17,21.27,251.79,-52.33,False,True,True,0,31,1,0
100.72,129.33,138.02,9.31,3.12,3.59,19.6,32.33,214.71,11.03,True,False,False,1,91,0,1
-96.84,-286.52,-193.9,32.63,-34.88,58.26,113.47,-56.89,16.87,107.25,False,False,True,0,51,1,0
-71.16,434.83,205.29,-88.75,54.55,-47.2,18.45,-30.31,-154.33,-77.12,False,True,True,0,97,1,0
116.42,72.42,135.84,7.76,5.03,2.14,14.48,47.26,227.69,11.84,False,False,False,1,21,0,1
164.74,130.13,139.87,9.14,6.33,2.38,11.86,38.74,220.41,10.7,True,False,False,1,90,1,1
115.04,113.61,163.14,6.08,5.6,4.99,10.65,58.23,229.05,10.51,True,False,False,1,89,0,1
175.68,137.65,108.23,5.83,3.45,2.71,19.65,37.44,211.95,11.07,True,False,False,1,68,1,1
484.59,-350.88,-302.49,35.24,85.74,4.58,84.02,31.04,-166.12,71.14,False,True,True,0,87,0,0
174.62,66.81,155.71,7.31,2.68,3.24,12.88,45.45,224.18,10.57,True,False,False,1,35,0,1
154.73,139.04,145.17,8.51,4.56,2.9,18.01,50.52,217.34,11.64,True,False,False,1,56,1,1
107.05,129.3,161.47,4.83,6.31,2.85,12.11,39.9,228.07,10.46,True,False,False,1,18,0,1
104.16,72.08,172.11,5.26,5.83,4.03,13.84,59.51,217.25,10.17,True,False,False,1,43,1,1
487.08,377.67,491.29,64.78,-68.19,-29.05,-86.58,29.06,-236.7,-11.52,True,True,True,0,34,0,0
152.71,129.6,102.51,6.08,6.62,2.58,15.97,42.12,225.3,11.69,True,False,False,1,54,0,1
-371.84,272.41,202.29,7.88,72.62,-3.51,-35.97,100.22,678.89,-70.58,False,True,True,0,22,0,0
-109.38,452.25,611.29,-26.55,-54.37,-28.3,38.19,68.68,180.64,96.39,False,True,True,0,39,0,0
143.34,93.76,173.37,4.86,5.75,3.98,10.27,33.07,213.89,10.77,True,False,False,1,26,1,1
-384.97,521.82,331.72,-76.26,8.27,7.99,-24.02,-42.32,474.19,85.89,False,True,True,0,76,0,0
-11.09,-54.2,641.8,29.09,-87.06,37.78,55.46,-45.72,496.85,54.35,True,False,True,0,53,0,0
-294.41,313.89,196.56,-84.27,-89.75,80.75,70.63,-54.17,149.98,-26.45,False,True,True,0,57,1,0
387.68,599.89,8.45,-42.1,26.63,83.08,-54.18,130.6,344.43,57.1,False,True,False,0,76,0,0
130.88,117.01,158.11,5.55,2.01,4.31,16.04,57.13,210.52,10.27,True,False,False,1,33,1,1
100.3,94.82,107.49,9.61,3.66,4.28,19.09,37.33,212.51,11.7,True,True,False,1,28,0,1
241.74,405.73,611.57,4.93,-58.18,-66.01,83.67,137.39,42.72,-65.7,False,True,True,0,28,0,0
378.41,557.96,-302.59,38.18,-82.58,62.07,-72.9,-42.16,194.84,42.9,False,False,True,0,48,1,0
19.18,605.37,662.9,34.96,36.5,83.55,113.83,66.17,-287.2,22.73,False,True,True,0,18,1,0
-381.14,1.0,80.68,8.4,66.65,-83.23,-34.16,153.46,-207.67,-37.51,False,True,True,0,90,1,0
520.74,523.32,24.89,8.61,-5.06,-34.17,54.64,8.42,-218.53,5.64,False,True,True,0,74,1,0
555.11,-70.93,52.29,53.69,-20.62,-39.85,107.61,12.38,291.27,21.02,False,True,False,0,29,0,0
143.48,104.67,101.77,5.93,5.72,2.88,15.94,54.79,222.26,11.5,True,False,False,1,26,1,1
123.11,79.24,101.09,8.68,6.43,2.24,16.32,43.41,227.59,10.98,True,False,False,1,35,0,1
421.53,423.02,369.86,11.72,-54.85,-49.03,55.44,115.87,717.54,57.3,False,True,True,1,46,0,0
342.68,-335.74,372.01,61.96,-40.62,23.03,-81.49,149.77,72.12,90.58,True,True,False,0,68,0,0
152.89,74.34,121.04,5.82,3.61,4.52,11.92,47.8,213.85,10.57,True,True,False,1,19,1,1
127.85,75.43,104.6,6.9,6.56,4.63,19.1,40.33,227.91,11.22,True,False,False,1,85,1,1
-311.68,364.64,643.68,-57.3,4.02,-20.96,24.21,136.08,-26.11,-87.0,False,True,True,0,76,0,0
103.97,104.26,173.23,9.91,2.34,3.07,12.5,37.44,213.04,11.73,True,True,False,1,73,0,1
144.65,107.2,113.61,5.57,4.67,2.73,13.94,45.2,219.91,10.72,True,False,False,1,41,0,1
172.64,78.23,140.33,4.56,2.95,3.13,15.07,45.84,229.65,10.74,True,False,False,1,33,1,1
393.02,179.94,485.65,-0.02,-23.55,-7.84,75.47,20.3,591.64,-22.72,False,True,True,0,100,1,0
-371.77,606.77,444.68,58.18,76.85,1.51,57.61,72.86,141.63,-14.71,False,False,True,0,14,1,0
56.32,-433.35,79.85,-52.41,-21.17,81.53,112.67,-6.89,-17.72,25.82,True,True,False,0,83,0,0
158.86,75.63,118.51,8.28,6.1,4.08,17.15,39.8,223.92,10.7,True,False,False,1,91,1,1
165.19,75.64,141.75,7.15,3.78,3.95,16.05,45.39,219.18,11.31,True,False,False,1,36,1,1
116.03,94.75,176.34,9.72,4.2,3.19,14.26,49.87,224.97,10.07,True,False,False,1,43,1,1
111.56,114.84,129.09,8.87,6.78,4.59,11.96,53.31,222.57,10.06,True,False,False,1,77,0,1
-384.21,-130.32,-26.83,65.0,-77.85,-43.16,17.28,67.89,533.27,94.9,True,True,False,0,52,0,0
124.73,83.45,178.67,9.34,2.62,2.75,12.37,49.08,227.75,11.35,True,False,False,1,37,1,1
157.51,131.94,159.52,4.55,4.91,4.9,11.8,54.62,228.26,10.56,True,False,False,1,51,1,1
143.52,-434.12,355.17,93.72,18.21,-78.95,-23.78,-43.86,-94.1,58.47,False,True,True,0,18,1,0
116.48,106.85,141.82,7.46,5.62,2.63,18.61,40.33,223.64,11.39,True,False,False,1,31,1,1
155.68,130.34,140.86,7.55,3.68,3.34,17.62,54.61,215.31,11.69,True,False,False,1,70,0,1
